Sample_ID,Paper_ID,Paper_Title,DOI,Year,Source_PDF,Composition_Formula,Base_LMFP_Composition,Full_Doped_Composition,Mn_Ratio,Fe_Ratio,Dopant_Element,Dopant_Count,Dopant_Molar_Ratio,Dopant_x_per_fu,Carbon_wt_percent,Synthesis_Method,Calcination_Temp_1_C,Calcination_Time_1_h,Discharge_Capacity_0_05C_mAh_g,Discharge_Capacity_0_1C_mAh_g,Discharge_Capacity_1C_mAh_g,Discharge_Capacity_2C_mAh_g,Discharge_Capacity_5C_mAh_g,Initial_Coulombic_Efficiency_percent,Cycle_Life_cycles,Capacity_Retention_percent,EIS_R_ct_before_Ohm,EIS_R_ct_after_Ohm,Li_Diffusion_Coefficient_cm2_s,XRD_Phase_Purity,Remarks,Impurity_Phase_Identified,Evidence,Calculated_Molar_Mass,Calculated_Q_M2,Calculated_Li_Stoichiometry,Calculated_Li_Vacancy_delta,Calculated_S_config_over_R,Calculated_Theoretical_Capacity_Metric,Record_Classification
P44_Sample_4,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-4),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferric chloride hexahydrate (FeCl3.6H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,"Initial discharge capacity only 18.2 mAh/g at 0.2 C - severely degraded. The Mn plateau is the shortest and least pronounced of the series and the capacity contribution ratio deviates strongly from the theoretical value. EDS shows 0.00 at% residual chlorine, ruling out Cl contamination as the cause; XPS instead shows Fe is mostly trivalent.",,Fig. 3a-c,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_5,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-5),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferric nitrate nonahydrate (Fe(NO3)3.9H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,"Initial discharge capacity only 21.8 mAh/g at 0.2 C. Fe3+ hydrolyses intensely in the presence of LiOH to give irregular basic precipitates that template irregular plate-like aggregates, and is incompletely reduced during synthesis.",,Fig. 3a-c,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_6,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,142.7,,,,,,,,,,,"Rate test: initial specific capacity 142.7 mAh/g at 0.1 C, the highest of the five samples at this rate. Rate ladder covered 0.1 C to 5 C and back to 0.2 C.",,Fig. 3d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_7,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,"Rate test: 136.9 mAh/g at 0.2 C, outperforming the other four samples. Capacity returns to the initial level when the rate is stepped back down to 0.2 C, indicating excellent electrochemical reversibility.",,Fig. 3d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_8,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,Rate test: 129.4 mAh/g at 0.5 C.,,Fig. 3d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_9,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,120.2,,,,,,,,,,"Rate test: 120.2 mAh/g at 1 C. LMFP-1 leads at every rate from 0.1 C to 1 C but falls behind LMFP-2 and LMFP-3 at 2 C and 5 C, because of insufficient exposure of the electrochemically favourable (010) facets and a longer Li-ion diffusion channel.",,Fig. 3d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_10,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-3),,,0.6,0.4,Unspecified,0,,,5.01,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferrous sulfate heptahydrate (FeSO4.7H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,106.4,,,100,92.5,,,,,"Best high-rate performer: 106.4 mAh/g at 2 C, retaining 92.5% of its initial capacity after 100 cycles at 2 C. Benefits from sufficiently exposed (010) crystal planes, smaller particles, appropriate carbon-coating thickness and higher graphitisation of the carbon layer.",,Fig. 3d-e; Abstract,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_11,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-3),,,0.6,0.4,Unspecified,0,,,5.01,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferrous sulfate heptahydrate (FeSO4.7H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,81.1,,100,90.3,,,,,"81.1 mAh/g at 5 C with 90.3% capacity retention after 100 cycles at 5 C. Raman shows a relatively stronger G band and a reduced ID/IG ratio versus the other samples, indicating higher graphitisation and enhanced electronic conductivity.",,"Fig. 3d, Fig. S6a; Abstract",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_12,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,220.1,3.24e-16,,"EIS after the rate-capability test (1e-1 to 1e5 Hz, 5 mV amplitude): charge-transfer resistance Rct = 220.1 ohm, the largest of the five samples; effective Li+ diffusion coefficient 3.24e-16 cm2/s from the low-frequency Warburg slope.",,"Fig. 4a-b, Table S1",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_13,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-2),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(II) sulfate hexahydrate ((NH4)2Fe(SO4)2.6H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,127.9,4.91e-16,,EIS after rate testing: Rct = 127.9 ohm; effective Li+ diffusion coefficient 4.91e-16 cm2/s.,,"Fig. 4a-b, Table S1",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_14,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-3),,,0.6,0.4,Unspecified,0,,,5.01,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferrous sulfate heptahydrate (FeSO4.7H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,95.3,1.6e-15,,"EIS after rate testing: Rct = 95.3 ohm, the lowest of the series, ascribed to the refined particle size, optimal carbon-coating thickness and superior graphitisation. Effective Li+ diffusion coefficient 1.60e-15 cm2/s, about an order of magnitude larger than LMFP-1 and LMFP-2.",,"Fig. 4a-b, Table S1",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_15,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-4),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferric chloride hexahydrate (FeCl3.6H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,198.1,1.45e-15,,EIS after rate testing: Rct = 198.1 ohm; effective Li+ diffusion coefficient 1.45e-15 cm2/s.,,"Fig. 4a-b, Table S1",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_16,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-5),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferric nitrate nonahydrate (Fe(NO3)3.9H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,112.2,1.06e-15,,EIS after rate testing: Rct = 112.2 ohm; effective Li+ diffusion coefficient 1.06e-15 cm2/s.,,"Fig. 4a-b, Table S1",157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_17,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,3.53e-10,,"GITT at 0.1 C (10 min constant-current pulse followed by 30 min relaxation, 2.5-4.5 V): average apparent Li+ diffusion coefficient 3.53e-10 cm2/s, significantly higher than LMFP-2 and LMFP-3. The faster ion diffusion explains the superior specific capacity of LMFP-1 at low current densities from 0.1 C to 1 C, where lithium ions have adequate time for solid-state diffusion.",,Fig. 4c-d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_18,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-2),,,0.6,0.4,Unspecified,0,,,5.02,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(II) sulfate hexahydrate ((NH4)2Fe(SO4)2.6H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,2.68e-11,,"GITT at 0.1 C: average apparent Li+ diffusion coefficient 2.68e-11 cm2/s, the lowest of the three samples measured.",,Fig. 4c-d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_19,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-3),,,0.6,0.4,Unspecified,0,,,5.01,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferrous sulfate heptahydrate (FeSO4.7H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,6.13e-11,,"GITT at 0.1 C: average apparent Li+ diffusion coefficient 6.13e-11 cm2/s. Lower than LMFP-1 because residual Fe3+ introduces structural defects in the crystal lattice, which is why LMFP-3 loses out to LMFP-1 at low rates despite winning at high rates.",,Fig. 4c-d,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_20,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-1),,,0.6,0.4,Unspecified,0,,,5.29,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ammonium iron(III) oxalate hydrate ((NH4)3[Fe(C2O4)3].3H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,"CV at 0.1 mV/s shows two pairs of redox peaks centred near 3.5 V (Fe2+/Fe3+) and 4.1 V (Mn2+/Mn3+). LMFP-1 has large peak voltage separations, dV1 = 264 mV and dV2 = 334 mV, indicating significant electrochemical polarization that impairs its high-rate performance.",,Fig. 3f,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
P44_Sample_21,P44,Tailoring microstructure and electrochemical performance of LiMn0.6Fe0.4PO4 cathode materials via iron source selection,10.1016/j.jelechem.2026.120432,2026,Batteries   Supercaps - 2024 - Zhang - Improved Electrochemical Performance of LiMn0 6Fe0 4PO4 via Chitosan‐Derived.pdf,LiMn0.6Fe0.4PO4/C (LMFP-3),,,0.6,0.4,Unspecified,0,,,5.01,"Hydrothermal synthesis followed by carbon-coating heat treatment: stoichiometric LiOH.H2O, MnSO4, Ferrous sulfate heptahydrate (FeSO4.7H2O) and H3PO4 at n(Li):n(Mn):n(Fe):n(PO4) = 3:0.6:0.4:1 with ascorbic acid as reducing agent at n(Fe):n(C6H8O6) = 8:1, dissolved successively in 40 mL deionized water and stirred 3 h; hydrothermal treatment at 180 C for 10 h in a Teflon-lined autoclave; precipitate centrifuged, washed and dried; ground with sucrose and calcined under flowing Ar at 300 C for 2 h then 650 C for 10 h",300.0,2.0,,,,,,,,,,,,,"CV at 0.1 mV/s: smaller peak separations dV1 = 170 mV and dV2 = 260 mV, implying reduced polarization and higher ionic conductivity, consistent with the superior 2 C and 5 C performance. Attributed to the smaller particle dimensions and highly exposed (010) facets that accelerate Li+ diffusion.",,Fig. 3f,157.2116,2.0,1.0,0.0,0.673,170.48,LITERATURE_REPORTED
